held_out_city,model_a,model_b,truncation_lag_h,dm_stat,p_value,significant_at_05
Bishkek,idw_k5_p2,nearest_monitor,24,0.5102663520421052,0.6098791304690365,False
Bishkek,idw_k5_p2,nearest_monitor,48,0.4400288824978798,0.6599282281078382,False
Bishkek,idw_k5_p2,nearest_monitor,168,0.3147052340895593,0.752993781934792,False
Bishkek,idw_k5_p2,nearest_monitor,336,0.23769788464924124,0.8121215893731226,False
Bishkek,idw_k5_p2,ordinary_kriging,0,-16.25386448660423,0.0,True
Bishkek,idw_k5_p2,ordinary_kriging,24,-7.2204622201307584,5.662137425588298e-13,True
Bishkek,idw_k5_p2,ordinary_kriging,48,-6.271705256349433,3.758993116775855e-10,True
Bishkek,idw_k5_p2,ordinary_kriging,168,-4.67801224622485,2.944852996789038e-06,True
Bishkek,idw_k5_p2,ordinary_kriging,336,-3.7240561888661534,0.00019741209994461606,True
Bishkek,idw_k5_p2,training_pool_mean,0,-7.8205127958633565,5.995204332975845e-15,True
Bishkek,idw_k5_p2,training_pool_mean,24,-2.9903754103934053,0.002794939245631456,True
Bishkek,idw_k5_p2,training_pool_mean,48,-2.5580338559483304,0.010545078352959036,True
Bishkek,idw_k5_p2,training_pool_mean,168,-1.7125494003754622,0.08683471533220599,False
Bishkek,idw_k5_p2,training_pool_mean,336,-1.2797542419620673,0.20066916677896107,False
Bishkek,nearest_monitor,ordinary_kriging,0,-10.497958662710442,0.0,True
Bishkek,nearest_monitor,ordinary_kriging,24,-4.804017882743428,1.583786516157204e-06,True
Bishkek,nearest_monitor,ordinary_kriging,48,-4.162264025181615,3.1845265358265706e-05,True
Bishkek,nearest_monitor,ordinary_kriging,168,-3.0048457015681636,0.002665495030541587,True
Bishkek,nearest_monitor,ordinary_kriging,336,-2.298091938206798,0.02158255831209277,True
Bishkek,nearest_monitor,training_pool_mean,0,-6.8293407197771785,9.162892666836342e-12,True
Bishkek,nearest_monitor,training_pool_mean,24,-2.8317737718559246,0.004640767120799971,True
Bishkek,nearest_monitor,training_pool_mean,48,-2.4630775940314535,0.01379618154503981,True
Bishkek,nearest_monitor,training_pool_mean,168,-1.7588963024036939,0.07863383803956192,False
Bishkek,nearest_monitor,training_pool_mean,336,-1.3157977852943907,0.18828010879167456,False
Bishkek,ordinary_kriging,training_pool_mean,0,2.4584528782473978,0.01397501334233131,True
Bishkek,ordinary_kriging,training_pool_mean,24,0.8768207776259885,0.380610656776164,False
Bishkek,ordinary_kriging,training_pool_mean,48,0.7099039215396751,0.477784674037677,False
Bishkek,ordinary_kriging,training_pool_mean,168,0.44731013756714927,0.6546634135675162,False
Bishkek,ordinary_kriging,training_pool_mean,336,0.33412471064645105,0.7382943242978952,False
Dushanbe,idw_k5_p2,nearest_monitor,0,-8.60753914037081,0.0,True
Dushanbe,idw_k5_p2,nearest_monitor,24,-3.728873892024484,0.00019362070912976037,True
Dushanbe,idw_k5_p2,nearest_monitor,48,-3.4882378669852145,0.0004887412723411089,True
Dushanbe,idw_k5_p2,nearest_monitor,168,-2.942026930775409,0.003269752343211918,True
Dushanbe,idw_k5_p2,nearest_monitor,336,-2.481487681894352,0.013103214114798645,True
Dushanbe,idw_k5_p2,ordinary_kriging,0,5.14258528340312,2.771886598029738e-07,True
Dushanbe,idw_k5_p2,ordinary_kriging,24,1.6696764578665235,0.09502119019761013,False
Dushanbe,idw_k5_p2,ordinary_kriging,48,1.3196919942750853,0.18697435592344225,False
Dushanbe,idw_k5_p2,ordinary_kriging,168,0.9810026680869717,0.32662008471861204,False
Dushanbe,idw_k5_p2,ordinary_kriging,336,1.041715756757952,0.2975738926630924,False
Dushanbe,idw_k5_p2,training_pool_mean,0,3.1476200480014414,0.0016518968736187745,True
Dushanbe,idw_k5_p2,training_pool_mean,24,0.9272144426610257,0.3538422281630442,False
Dushanbe,idw_k5_p2,training_pool_mean,48,0.744440224288599,0.4566313158826034,False
Dushanbe,idw_k5_p2,training_pool_mean,168,0.5634381045165414,0.5731518521605401,False
Dushanbe,idw_k5_p2,training_pool_mean,336,0.49978028212521786,0.6172430749633944,False
Dushanbe,nearest_monitor,ordinary_kriging,0,9.558887291591818,0.0,True
Dushanbe,nearest_monitor,ordinary_kriging,24,3.508359771638793,0.0004532721255121608,True
Dushanbe,nearest_monitor,ordinary_kriging,48,2.894949068463438,0.0038021113624560066,True
Dushanbe,nearest_monitor,ordinary_kriging,168,2.17326236884037,0.029788824044189255,True
Dushanbe,nearest_monitor,ordinary_kriging,336,2.2895338354488417,0.022073395863369205,True
Dushanbe,nearest_monitor,training_pool_mean,0,6.646311464868514,3.195377296094648e-11,True
Dushanbe,nearest_monitor,training_pool_mean,24,2.006025753510106,0.04488596350412433,True
Dushanbe,nearest_monitor,training_pool_mean,48,1.6295583540367946,0.10323290680883312,False
Dushanbe,nearest_monitor,training_pool_mean,168,1.2551495928332133,0.209459878685055,False
Dushanbe,nearest_monitor,training_pool_mean,336,1.1713991470404608,0.24147207814159355,False
Dushanbe,ordinary_kriging,training_pool_mean,0,0.583472038032324,0.5595914655062042,False
Dushanbe,ordinary_kriging,training_pool_mean,24,0.16090196702797957,0.872174537947739,False
Dushanbe,ordinary_kriging,training_pool_mean,48,0.12784197170029443,0.8982771381927144,False
Dushanbe,ordinary_kriging,training_pool_mean,168,0.09139480393140383,0.9271811009375432,False
Dushanbe,ordinary_kriging,training_pool_mean,336,0.07336906277148107,0.9415142075678324,False
Khujand,idw_k5_p2,nearest_monitor,0,-5.2362192143039294,1.688496742424661e-07,True
Khujand,idw_k5_p2,nearest_monitor,24,-3.9475151362831165,7.976857217117939e-05,True
Khujand,idw_k5_p2,nearest_monitor,48,-3.725442051947237,0.00019656404244705605,True
Khujand,idw_k5_p2,nearest_monitor,168,-3.279216917819655,0.0010462280295355786,True
Khujand,idw_k5_p2,nearest_monitor,336,-3.242509352156084,0.0011905764672381913,True
Khujand,idw_k5_p2,ordinary_kriging,0,5.719286027799992,1.1154724921524917e-08,True
Khujand,idw_k5_p2,ordinary_kriging,24,4.041653091366453,5.366531197159574e-05,True
Khujand,idw_k5_p2,ordinary_kriging,48,3.7335704642309846,0.00019033735809537156,True
Khujand,idw_k5_p2,ordinary_kriging,168,3.3855635042279637,0.000714372930479934,True
Khujand,idw_k5_p2,ordinary_kriging,336,3.153984805177735,0.0016176390081550363,True
Khujand,idw_k5_p2,training_pool_mean,0,2.132208678482209,0.03302567989862015,True
Khujand,idw_k5_p2,training_pool_mean,24,1.1419663845718415,0.25350848795752334,False
Khujand,idw_k5_p2,training_pool_mean,48,0.9921463648003273,0.32116168500544906,False
Khujand,idw_k5_p2,training_pool_mean,168,0.7414045274990669,0.4584739853707933,False
Khujand,idw_k5_p2,training_pool_mean,336,0.6413485448320749,0.5213180248570284,False
Khujand,nearest_monitor,ordinary_kriging,0,5.551736427387757,2.9359971565057208e-08,True
Khujand,nearest_monitor,ordinary_kriging,24,4.386412659516253,1.1698608393118093e-05,True
Khujand,nearest_monitor,ordinary_kriging,48,4.0955467988224195,4.260939414235665e-05,True
Khujand,nearest_monitor,ordinary_kriging,168,3.629923965737401,0.0002856024797135426,True
Khujand,nearest_monitor,ordinary_kriging,336,3.447233372985552,0.0005698131564102482,True
Khujand,nearest_monitor,training_pool_mean,0,3.812451542486396,0.00013882007762200388,True
Khujand,nearest_monitor,training_pool_mean,24,2.6531422514443825,0.00799329378840219,True
Khujand,nearest_monitor,training_pool_mean,48,2.3866362051941477,0.017030678657866005,True
Khujand,nearest_monitor,training_pool_mean,168,1.906640642034664,0.056609543575956156,False
Khujand,nearest_monitor,training_pool_mean,336,1.6486396449340732,0.09926800487907261,False
Khujand,ordinary_kriging,training_pool_mean,0,-4.781159586260564,1.779798370238339e-06,True
Khujand,ordinary_kriging,training_pool_mean,24,-1.79500965010136,0.07269687019377735,False
Khujand,ordinary_kriging,training_pool_mean,48,-1.460052845522998,0.14432207567694766,False
Khujand,ordinary_kriging,training_pool_mean,168,-0.9813115838128967,0.3264742718547282,False
Khujand,ordinary_kriging,training_pool_mean,336,-0.8222626924568669,0.4109564406008932,False
Khujand,idw_k5_p2,nearest_monitor,0,-5.403874592396663,6.715250022715225e-08,True
Khujand,idw_k5_p2,nearest_monitor,24,-3.9952953435161036,6.521100483958264e-05,True
Khujand,idw_k5_p2,nearest_monitor,48,-3.805677760156357,0.00014250385782288433,True
Khujand,idw_k5_p2,nearest_monitor,168,-3.565389666613588,0.0003655019206609822,True
Khujand,idw_k5_p2,nearest_monitor,336,-3.470062140420291,0.0005231669021779073,True
Khujand,idw_k5_p2,ordinary_kriging,0,0.2765896743767227,0.7821025595083135,False
Khujand,idw_k5_p2,ordinary_kriging,24,0.16389552384567688,0.8698176586795578,False
Khujand,idw_k5_p2,ordinary_kriging,48,0.1453176749029105,0.8844638339639408,False
Khujand,idw_k5_p2,ordinary_kriging,168,0.11443169426077904,0.908898550731637,False
Khujand,idw_k5_p2,ordinary_kriging,336,0.09958058744275991,0.9206798781325929,False
Khujand,idw_k5_p2,training_pool_mean,0,-4.954765632963828,7.39490515266894e-07,True
Khujand,idw_k5_p2,training_pool_mean,24,-1.9734391708161907,0.04848096802627255,True
Khujand,idw_k5_p2,training_pool_mean,48,-1.6021331101558625,0.10916687404970471,False
Khujand,idw_k5_p2,training_pool_mean,168,-1.090704489786561,0.2754367954364969,False
Khujand,idw_k5_p2,training_pool_mean,336,-0.9500029496693717,0.3421403355428869,False
Khujand,nearest_monitor,ordinary_kriging,0,3.373057624846158,0.0007470203438786349,True
Khujand,nearest_monitor,ordinary_kriging,24,2.5284192552359,0.011477403247058593,True
Khujand,nearest_monitor,ordinary_kriging,48,2.3526542452878942,0.018664785818023777,True
Khujand,nearest_monitor,ordinary_kriging,168,2.103906942649294,0.03541865445731451,True
Khujand,nearest_monitor,ordinary_kriging,336,1.9536474503435926,0.05077879960859666,False
Khujand,nearest_monitor,training_pool_mean,0,0.10606629365329909,0.9155324952670245,False
Khujand,nearest_monitor,training_pool_mean,24,0.06329011410965019,0.9495371176671861,False
Khujand,nearest_monitor,training_pool_mean,48,0.054433353236044896,0.9565913072735066,False
Khujand,nearest_monitor,training_pool_mean,168,0.04034589475829715,0.9678184026047769,False
Khujand,nearest_monitor,training_pool_mean,336,0.03550012323030443,0.9716818610893112,False
Khujand,ordinary_kriging,training_pool_mean,0,-10.039808529910855,0.0,True
Khujand,ordinary_kriging,training_pool_mean,24,-3.0413386773293625,0.002363150194925945,True
Khujand,ordinary_kriging,training_pool_mean,48,-2.3817005036017806,0.0172568657394796,True
Khujand,ordinary_kriging,training_pool_mean,168,-1.5796456322186094,0.11422879515857987,False
